review_id,target
102679,0
102680,8
102681,8
102684,0
102685,8
102687,0
102689,8
102690,8
102696,8
102697,0
102699,0
102703,8
102713,8
102715,8
102717,0
102718,0
102721,0
102726,8
102730,0
102736,8
102737,8
102740,8
102741,8
102748,8
102768,8
102770,8
102780,8
102782,0
102784,8
102792,8
102793,8
102796,8
102797,8
102808,8
102811,8
102813,8
102817,8
102822,8
102824,0
102827,8
102828,8
102832,8
102836,0
102837,0
102841,8
102851,8
102854,8
102855,8
102859,0
102863,8
102864,8
102869,8
102871,0
102874,8
102882,8
102883,8
102884,0
102889,0
102893,8
102899,0
102900,8
102902,8
102903,8
102905,0
102906,0
102920,8
102921,8
102922,8
102923,8
102924,8
102926,8
102930,8
102937,0
102948,0
102949,8
102959,8
102961,8
102962,0
102964,8
102968,8
102970,8
102971,8
102972,8
102974,8
102978,8
102980,0
102985,8
102992,8
102993,8
102995,8
102998,8
103000,0
103015,8
103016,0
103017,0
103018,8
103021,8
103022,0
103026,0
103027,0
103033,8
103040,8
103052,8
103062,8
103066,8
103068,0
103069,8
103070,0
103074,8
103080,8
103082,0
103084,8
103089,8
103096,8
103109,8
103111,8
103114,8
103121,0
103124,8
103141,8
103142,8
103151,8
103166,8
103177,8
103178,8
103181,8
103182,8
103185,8
103186,8
103187,8
103196,8
103198,8
103203,0
103205,8
103206,0
103215,8
103221,0
103224,0
103230,8
103231,8
103238,0
103240,0
103246,8
103253,8
103255,8
103263,8
103264,0
103266,0
103269,0
103271,8
103273,0
103275,8
103291,8
103292,0
103294,0
103295,8
103301,8
103308,8
103309,0
103313,0
103314,0
103315,0
103316,8
103318,8
103321,8
103326,8
103333,0
103339,8
103340,8
103342,0
103346,8
103347,8
103348,0
103352,8
103355,8
103370,8
103374,8
103380,8
103382,8
103385,8
103390,0
103397,0
103400,8
103402,0
103406,8
103412,8
103413,8
103414,8
103418,8
103419,0
103421,8
103429,8
103431,8
103445,8
103446,8
103451,0
103452,0
103455,8
103458,8
103461,8
103468,8
103472,8
103475,8
103477,0
103480,8
103481,0
103483,8
103489,8
103490,0
103491,8
103493,8
103494,8
103502,0
103503,8
103504,8
103509,8
103510,8
103511,8
103519,0
103521,8
103529,8
103538,8
103541,8
103543,8
103545,8
103550,8
103552,8
103559,0
103565,8
103566,8
103567,0
103568,0
103589,8
103594,8
103596,0
103597,0
103598,0
103600,8
103603,8
103604,8
103606,8
103607,8
103608,0
103617,0
103619,8
103622,8
103623,0
103625,8
103626,8
103628,0
103632,0
103634,0
103637,8
103639,8
103642,0
103644,0
103646,8
103647,0
103657,8
103663,8
103664,8
103670,8
103674,0
103676,0
103677,8
103680,8
103686,8
103717,8
103723,0
103737,8
103739,0
103744,0
103747,0
103748,8
103750,8
103754,8
103757,8
103759,0
103761,8
103763,8
103769,8
103775,8
103777,8
103779,8
103780,8
103801,8
103805,8
103813,8
103818,8
103823,8
103825,0
103826,8
103831,8
103833,0
103848,0
103852,8
103855,8
103857,8
103862,0
103873,0
103874,8
103876,8
103877,8
103881,8
103882,8
103885,8
103887,8
103892,8
103902,0
103905,8
103910,0
103911,0
103917,0
103923,8
103924,0
103931,8
103934,8
103935,8
103936,8
103939,0
103944,0
103947,8
103951,8
103955,8
103958,8
103959,8
103963,8
103964,0
103971,0
103977,8
103979,8
103980,8
103984,8
103990,0
103996,8
104008,0
104009,0
104014,8
104024,8
104030,8
104033,8
104035,0
104040,0
104043,8
104044,0
104046,0
104054,8
104055,0
104056,0
104058,0
104060,0
104063,0
104066,0
104072,8
104081,0
104082,8
104088,0
104092,8
104096,8
104100,8
104105,0
104106,8
104107,8
104108,8
104112,8
104113,0
104114,0
104116,8
104131,0
104134,8
104139,8
104144,8
104146,8
104147,0
104154,8
104155,8
104158,8
104161,8
104163,8
104164,8
104165,0
104166,8
104167,8
104172,8
104173,8
104180,0
104183,8
104187,8
104188,0
104190,8
104195,8
104198,0
104199,8
104205,8
104212,8
104215,0
104225,0
104227,8
104229,8
104230,0
104232,8
104237,8
104238,0
104240,0
104245,8
104246,0
104252,8
104255,0
104257,0
104259,8
104264,0
104273,0
104279,0
104285,8
104287,8
104289,8
104307,8
104311,0
104312,8
104314,8
104317,8
104318,0
104319,0
104325,0
104333,8
104335,0
104339,8
104342,8
104351,8
104355,0
104361,0
104365,8
104366,8
104372,0
104373,8
104376,8
104380,8
104384,8
104387,0
104388,8
104389,8
104399,8
104400,8
104404,8
104417,0
104418,8
104419,0
104424,8
104429,0
104432,8
104433,8
104436,8
104444,8
104451,8
104452,8
104453,8
104454,8
104459,0
104460,8
104466,8
104470,8
104473,8
104474,0
104480,0
104492,8
104500,8
104501,0
104504,0
104506,0
104508,8
104514,8
104518,8
104520,0
104521,8
104532,0
104540,8
104541,0
104549,0
104560,8
104566,8
104574,8
104575,0
104576,0
104583,8
104588,8
104595,0
104597,8
104598,8
104601,8
104602,8
104603,8
104605,8
104606,0
104607,8
104610,8
104612,0
104616,8
104617,8
104619,8
104627,8
104629,8
104631,8
104632,0
104639,0
104643,0
104644,8
104647,8
104652,8
104655,0
104662,0
104663,0
104667,8
104676,0
104677,8
104680,0
104682,0
104683,8
104696,8
104704,0
104711,0
104715,0
104723,8
104725,0
104726,8
104727,0
104728,8
104738,0
104741,8
104743,8
104745,8
104749,8
104752,8
104758,8
104760,0
104765,8
104766,0
104775,8
104777,8
104779,0
104780,8
104791,0
104792,8
104793,8
104794,8
104798,8
104799,8
104801,0
104806,0
104807,0
104811,0
104812,8
104813,0
104814,8
104823,8
104826,8
104828,8
104836,8
104841,0
104843,8
104846,0
104849,8
104850,8
104851,8
104857,8
104860,8
104861,8
104871,0
104875,0
104878,0
104880,8
104881,0
104888,0
104899,8
104906,8
104908,0
104912,0
104917,0
104920,8
104923,0
104931,8
104941,0
104944,8
104948,8
104950,0
104952,8
104953,8
104954,0
104963,8
104972,8
104973,0
104975,8
104977,0
104980,8
104983,0
104985,8
104986,8
104987,8
104989,8
104995,8
105000,8
105001,0
105008,0
105014,8
105015,0
105022,8
105024,0
105027,8
105030,0
105038,8
105039,8
105044,8
105050,8
105055,8
105060,8
105071,0
105073,8
105075,8
105076,8
105077,0
105078,8
105079,8
105080,8
105085,8
105087,8
105088,8
105091,8
105092,8
105096,0
105098,0
105102,8
105103,8
105105,8
105116,0
105121,8
105125,0
105127,8
105129,8
105134,0
105136,0
105139,0
105153,8
105157,0
105159,0
105161,0
105162,8
105163,8
105165,8
105166,8
105167,8
105173,8
105176,8
105183,8
105184,8
105185,8
105192,8
105196,8
105197,8
105202,0
105203,8
105204,0
105209,8
105210,8
105211,8
105217,8
105228,8
105229,8
105230,0
105235,8
105238,0
105241,0
105242,8
105245,8
105246,8
105251,8
105254,0
105256,8
105264,0
105265,0
105267,8
105272,0
105273,0
105279,8
105281,8
105284,8
105290,8
105293,8
105296,0
105298,8
105300,0
105305,8
105308,0
105311,0
105318,8
105331,8
105347,8
105349,8
105355,0
105359,8
105360,8
105361,8
105363,8
105369,0
105371,8
105378,0
105381,8
105385,8
105390,8
105391,8
105398,0
105399,8
105406,8
105410,0
105411,8
105414,0
105427,8
105428,0
105429,8
105435,8
105436,0
105444,8
105449,0
105453,8
105454,0
105457,8
105461,0
105464,8
105466,0
105471,8
105473,0
105474,8
105476,8
105479,8
105480,8
105481,8
105494,8
105497,8
105507,8
105510,8
105516,8
105518,8
105527,8
105528,0
105529,8
105535,8
105539,8
105559,0
105562,8
105563,8
105567,0
105569,8
105572,0
105573,0
105577,8
105582,8
105585,8
105587,8
105592,8
105594,8
105602,8
105605,0
105606,8
105611,8
105616,8
105620,8
105624,8
105625,8
105627,8
105629,8
105633,0
105635,0
105637,8
105638,0
105640,0
105642,8
105644,8
105646,8
105647,0
105648,8
105653,8
105659,0
105661,0
105663,8
105669,8
105670,0
105677,8
105678,8
105680,8
105681,0
105685,8
105686,8
105689,8
105691,8
105692,8
105697,8
105698,8
105699,0
105700,8
105707,8
105712,0
105715,8
105722,8
105728,8
105733,8
105734,8
105738,8
105739,8
105740,0
105743,0
105751,0
105752,8
105755,8
105756,8
105757,8
105768,8
105771,8
105773,8
105774,8
105775,8
105779,8
105782,8
105784,0
105786,8
105787,8
105793,8
105794,8
105801,0
105805,0
105806,8
105810,8
105812,8
105814,8
105818,0
105821,8
105827,8
105830,0
105832,8
105834,8
105838,8
105839,8
105842,8
105848,8
105849,8
105850,0
105851,8
105856,8
105875,8
105879,0
105880,8
105881,8
105882,8
105890,0
105892,0
105896,8
105903,8
105907,8
105909,8
105916,8
105920,8
105922,8
105926,0
105928,8
105934,8
105935,8
105938,8
105941,8
105943,0
105950,8
105954,0
105956,8
105957,8
105960,0
105961,8
105966,8
105967,0
105971,8
105977,8
105980,8
105984,8
105989,0
105990,8
105992,8
106002,0
106005,8
106006,8
106021,0
106022,8
106029,8
106030,8
106034,8
106036,0
106038,8
106040,8
106046,8
106051,0
106055,8
106058,8
106064,8
106066,0
106074,8
106075,8
106076,8
106079,8
106083,8
106086,8
106093,8
106094,0
106098,8
106099,8
106100,0
106105,8
106107,8
106111,0
106115,8
106117,8
106118,8
106124,8
106127,8
106135,0
106136,0
106142,8
106145,8
106146,8
106148,8
106149,8
106151,8
106152,8
106153,8
106156,8
106160,8
106163,8
106164,8
106170,8
106176,8
106180,8
106186,8
106188,8
106189,8
106192,8
106195,0
106196,0
106199,0
106202,8
106204,8
106208,8
106212,8
106214,8
106216,0
106223,0
106227,8
106229,8
106230,0
106234,0
106241,0
106242,8
106256,8
106259,8
106270,0
106279,8
106280,8
106281,8
106282,0
106284,8
106285,8
106290,8
106299,8
106303,0
106308,0
106310,8
106314,8
106315,0
106317,8
106318,8
106320,0
106322,8
106327,0
106329,8
106336,0
106338,8
106340,8
106341,8
106349,8
106351,0
106353,0
106359,8
106361,0
106365,8
106366,0
106367,8
106370,8
106375,8
106381,0
106385,8
106386,8
106391,8
106407,0
106411,8
106419,0
106421,8
106438,0
106440,8
106451,8
106454,8
106455,8
106461,8
106473,8
106475,8
106477,8
106480,0
106485,0
106488,0
106497,0
106500,0
106507,8
106511,8
106518,8
106520,8
106525,8
106530,8
106537,8
106540,8
106544,0
106545,8
106548,0
106549,0
106550,8
106554,8
106557,0
106563,8
106568,0
106571,0
106572,0
106577,0
106578,0
106580,8
106586,8
106601,8
106603,8
106605,8
106610,8
106612,8
106613,8
106614,8
106615,0
106618,8
106625,0
106627,8
106629,8
106634,0
106636,8
106641,0
106644,0
106645,8
106649,8
106651,0
106654,8
106655,8
106672,8
106673,0
106679,0
106680,8
106682,8
106685,8
106687,8
106697,0
106698,8
106701,0
106703,8
106704,0
106709,8
106714,8
106717,8
106722,0
106723,8
106724,8
106730,8
106733,8
106735,8
106736,8
106743,0
106745,0
106754,0
106756,8
106769,8
106771,8
106773,8
106776,8
106777,8
106778,0
106781,8
106787,8
106797,8
106798,0
106799,8
106800,8
106805,0
106807,8
106808,0
106810,8
106818,8
106822,8
106828,8
106831,8
106832,8
106836,8
106841,8
106849,0
106852,8
106853,8
106860,0
106862,8
106863,8
106865,8
106872,8
106877,8
106883,8
106898,8
106900,8
106904,8
106908,0
106911,8
106922,8
106938,8
106949,8
106954,8
106956,8
106960,0
106961,0
106962,8
106964,0
106967,8
106975,0
106978,8
106988,8
106989,8
106992,0
106994,0
106996,8
107005,8
107006,8
107008,8
107013,8
107014,8
107020,0
107022,8
107025,8
107026,8
107029,8
107032,8
107038,8
107046,8
107049,8
107055,8
107057,0
107061,8
107067,8
107074,0
107075,8
107090,8
107094,0
107096,8
107099,8
107102,8
107106,8
107107,0
107108,0
107109,8
107110,0
107112,8
107118,0
107132,0
107140,8
107142,8
107144,0
107146,8
107162,8
107163,8
107169,0
107171,8
107173,0
107175,0
107181,8
107183,8
107202,8
107211,8
107213,8
107216,8
107219,8
107227,8
107230,0
107236,0
107249,8
107253,0
107257,0
107258,0
107261,8
107272,8
107286,8
107295,0
107297,0
107303,8
107312,8
107314,0
107315,8
107316,8
107318,0
107319,0
107325,8
107331,0
107334,8
107335,0
107342,8
107343,8
107345,8
107346,0
107348,8
107350,8
107356,0
107359,8
107369,8
107371,8
107372,0
107378,8
107383,8
107384,8
107389,8
107395,8
107401,8
107402,8
107403,8
107404,0
107409,0
107413,8
107416,0
107418,8
107419,0
107425,0
107429,0
107430,8
107432,8
107433,8
107435,8
107443,8
107445,0
107449,0
107453,8
107455,8
107457,8
107458,0
107469,8
107472,8
107479,8
107481,8
107487,0
107495,0
107508,8
107514,8
107520,8
107521,8
107525,8
107527,0
107529,8
107536,8
107538,0
107539,8
107540,0
107541,8
107542,8
107545,8
107552,8
107553,8
107572,8
107580,0
107581,8
107585,0
107586,8
107604,8
107607,0
107608,8
107610,0
107612,0
107615,0
107620,8
107624,8
107625,8
107630,8
107633,8
107637,0
107646,8
107649,0
107651,8
107653,8
107654,0
107660,8
107669,8
107673,8
107678,0
107679,8
107683,0
107684,0
107686,0
107690,8
107700,8
107702,8
107703,0
107705,8
107706,8
107710,8
107711,0
107715,8
107716,8
107719,8
107723,8
107731,8
107733,0
107742,8
107747,8
107749,8
107752,0
107754,8
107756,8
107757,8
107759,8
107764,8
107766,0
107769,8
107771,8
107773,8
107774,8
107776,8
107777,8
107784,0
107785,0
107790,8
107799,8
107801,8
107804,8
107817,8
107821,8
107832,8
107834,8
107839,8
107840,8
107841,8
107842,8
107843,8
107845,0
107847,0
107850,8
107851,8
107862,8
107863,0
107871,8
107874,0
107877,8
107879,8
107882,0
107887,8
107891,8
107895,8
107897,0
107898,0
107899,0
107902,0
107910,8
107912,8
107916,0
107917,8
107921,8
107922,8
107923,0
107925,8
107926,8
107928,8
107929,8
107932,8
107933,0
107936,0
107940,0
107941,8
107943,0
107944,8
107947,8
107948,8
107957,8
107961,8
107962,0
107963,8
107966,8
107970,8
107972,0
107975,8
107979,8
107981,0
107982,8
107983,8
107985,8
107997,0
107999,8
108001,8
108007,0
108008,0
108018,0
108019,8
108021,0
108022,8
108023,0
108024,8
108027,0
108028,8
108030,8
108032,8
108037,8
108045,0
108049,0
108050,8
108051,8
108052,8
108060,8
108061,0
108063,8
108065,8
108066,8
108072,8
108075,0
108076,8
108081,0
108082,0
108086,0
108090,8
108096,8
108097,8
108099,0
108104,8
108105,8
108110,8
108119,8
108122,0
108124,8
108126,0
108129,0
108130,0
108133,8
108144,8
108145,8
108146,8
108147,8
108156,0
108157,0
108166,0
108171,8
108172,0
108174,8
108175,0
108177,8
108180,8
108187,0
108188,8
108189,0
108192,8
108201,8
108202,8
108203,8
108207,0
108210,8
108211,8
108216,0
108217,8
108232,8
108234,8
108235,8
108238,0
108241,8
108244,0
108251,0
108256,8
108259,8
108260,8
108261,8
108263,0
108265,8
108266,8
108270,8
108274,8
108277,0
108278,8
108282,8
108283,8
108297,8
108299,8
108301,0
108305,8
108309,0
108313,0
108316,8
108319,8
108322,8
108325,0
108338,8
108339,8
108346,8
108347,8
108351,8
108359,8
108360,8
108364,0
108369,8
108380,0
108384,8
108387,0
108393,8
108394,8
108395,0
108406,8
108417,8
108422,8
108429,8
108436,8
108448,8
108449,8
108451,8
108453,8
108456,8
108458,0
108465,0
108466,0
108479,0
108485,8
108488,8
108493,8
108494,0
108498,8
108499,8
108500,8
108502,8
108510,8
108512,8
108514,8
108516,0
108519,0
108521,0
108525,8
108527,8
108529,8
108531,0
108534,8
108537,8
108539,0
108540,0
108542,8
108545,0
108556,0
108563,8
108564,0
108569,8
108587,0
108589,8
108594,8
108596,0
108597,8
108598,8
108604,8
108609,8
108611,8
108613,8
108617,8
108626,8
108629,8
108633,8
108635,0
108645,0
108646,8
108649,8
108657,0
108662,0
108668,8
108674,0
108676,0
108677,0
108678,8
108682,8
108687,8
108688,0
108689,8
108690,8
108692,8
108695,0
108700,8
108709,8
108714,8
108715,0
108721,8
108729,0
108732,8
108734,8
108736,8
108738,8
108743,8
108745,8
108746,8
108754,8
108755,8
108760,0
108765,8
108766,8
108769,8
108772,8
108780,8
108784,8
108791,0
108795,0
108798,8
108799,8
108805,0
108808,8
108812,8
108813,0
108821,8
108828,8
108829,8
108833,8
108839,8
108840,0
108846,8
108847,8
108849,0
108851,8
108853,8
108854,0
108857,0
108858,0
108863,0
108867,8
108874,0
108878,0
108879,0
108883,0
108884,8
108890,8
108892,8
108897,8
108898,0
108902,8
108904,8
108908,0
108913,8
108914,0
108925,0
108926,0
108928,8
108931,8
108935,8
108937,0
108939,8
108940,8
108942,8
108943,0
108948,8
108955,8
108956,8
108959,8
108965,8
108971,0
108974,0
108990,0
108991,8
108992,8
108993,0
108994,8
109001,0
109008,8
109015,8
109017,8
109018,8
109020,0
109023,8
109027,0
109032,8
109035,0
109043,0
109046,8
109055,8
109057,8
109058,8
109064,0
109066,8
109072,0
109073,0
109074,0
109077,0
109081,8
109086,0
109088,0
109089,8
109092,8
109093,8
109098,0
109099,8
109100,0
109103,0
109109,8
109112,8
109113,8
109118,8
109119,8
109137,0
109146,8
109161,8
109168,8
109171,0
109175,0
109176,0
109196,0
109202,8
109214,0
109215,8
109221,8
109222,0
109224,0
109230,8
109232,8
109234,8
109238,8
109241,8
109243,0
109250,0
109254,8
109256,8
109258,8
109259,8
109262,8
109263,0
109266,8
109278,8
109286,8
109287,8
109295,8
109298,0
109300,0
109305,8
109309,8
109315,0
109318,0
109320,0
109321,8
109324,0
109327,8
109328,8
109329,0
109330,8
109331,8
109336,8
109339,8
109340,8
109353,8
109359,8
109365,8
109368,8
109374,8
109383,0
109388,0
109393,8
109394,0
109396,8
109398,0
109399,8
109400,0
109402,0
109404,8
109409,8
109415,8
109421,8
109426,8
109427,8
109428,0
109429,8
109432,8
109437,0
109438,8
109452,0
109464,8
109472,0
109474,8
109477,8
109485,8
109486,8
109498,8
109500,8
109504,8
109507,8
109509,8
109518,8
109523,8
109530,8
109538,8
109539,8
109540,8
109543,8
109544,8
109546,8
109547,0
109556,0
109557,8
109563,8
109566,8
109567,8
109568,8
109573,8
109579,8
109582,8
109588,8
109589,8
109591,8
109592,8
109594,8
109598,0
109601,0
109609,8
109617,8
109623,8
109627,8
109629,8
109630,0
109637,0
109641,8
109642,8
109653,0
109657,8
109658,0
109661,0
109665,8
109666,8
109667,8
109671,8
109682,8
109685,8
109688,8
109690,8
109691,8
109693,8
109696,0
109697,8
109698,0
109700,0
109704,8
109708,8
109709,0
109710,8
109713,8
109721,8
109722,0
109730,0
109734,8
109739,8
109740,8
109747,8
109748,8
109750,8
109751,8
109752,0
109758,8
109763,0
109768,8
109776,8
109778,0
109788,8
109789,0
109793,8
109795,8
109802,8
109805,8
109807,8
109809,8
109810,8
109828,0
109830,0
109831,8
109834,8
109835,8
109838,8
109839,0
109845,8
109846,8
109850,0
109858,8
109866,8
109872,8
109873,8
109875,8
109876,0
109877,0
109879,0
109881,0
109882,0
109887,8
109892,0
109893,0
109895,8
109901,0
109902,8
109904,8
109905,0
109912,0
109913,8
109916,0
109921,0
109923,8
109924,8
109930,0
109941,8
109944,8
109953,0
109959,0
109962,8
109963,0
109964,0
109970,8
109976,0
109981,0
109989,8
109992,8
109995,0
109996,8
109997,8
109998,8
110005,0
110014,0
110018,8
110022,8
110023,8
110031,8
110032,8
110047,8
110055,0
110057,8
110058,8
110064,8
110070,0
110073,8
110078,8
110085,8
110088,0
110089,8
110090,0
110094,8
110098,8
110105,0
110113,0
110114,8
110116,0
110117,0
110125,8
110129,0
110132,8
110133,0
110138,8
110139,8
110141,0
110144,0
110145,8
110150,0
110151,0
110153,8
110154,0
110161,8
110171,8
110173,0
110178,0
110179,8
110198,0
110206,8
110207,0
110209,8
110210,8
110215,0
110216,8
110224,8
110227,8
110234,0
110235,8
110242,8
110243,8
110248,8
110249,0
110251,8
110255,8
110258,0
110259,8
110260,8
110265,8
110266,8
110267,8
110272,0
110274,8
110277,0
110285,8
110288,0
110289,8
110295,8
110303,8
110307,0
110308,0
110311,8
110322,0
110332,0
110334,0
110336,8
110342,0
110343,8
110346,8
110348,8
110352,0
110353,8
110357,8
110362,8
110370,0
110372,8
110376,8
110381,8
110382,8
110383,8
110392,8
110396,8
110416,8
110423,8
110425,0
110426,8
110429,8
110432,8
110442,8
110443,8
110447,8
110449,8
110467,8
110473,8
110476,0
110482,8
110483,8
110484,8
110486,0
110487,8
110488,0
110489,8
110492,8
110495,0
110500,8
110501,8
110502,8
110506,8
110510,8
110515,0
110524,8
110527,8
110532,8
110535,8
110542,8
110543,0
110556,8
110573,8
110575,0
110577,8
110582,0
110583,8
110584,8
110585,0
110589,0
110591,0
110597,8
110600,8
110604,8
110605,0
110607,8
110611,0
110615,0
110617,8
110618,8
110620,8
110621,8
110626,8
110627,8
110632,0
110634,8
110638,0
110640,8
110642,8
110644,8
110649,8
110655,8
110658,8
110659,0
110668,8
110670,8
110672,8
110673,8
110676,0
110677,8
110678,0
110679,8
110680,8
110683,8
110684,0
110696,8
110698,0
110701,0
110705,0
110712,8
110714,8
110717,0
110720,0
110721,8
110724,8
110729,8
110730,0
110733,8
110739,0
110747,8
110749,0
110750,8
110764,8
110766,8
110768,8
110774,8
110778,8
110780,8
110785,0
110786,0
110787,8
110794,8
110795,8
110800,8
110802,0
110803,0
110808,8
110809,0
110816,8
110820,0
110829,8
110830,8
110831,0
110836,8
110838,8
110840,8
110841,8
110845,8
110848,8
110849,0
110856,8
110861,0
110863,8
110871,8
110872,8
110891,0
110894,8
110896,0
110900,8
110902,0
110904,8
110905,0
110908,0
110909,8
110910,8
110923,8
110925,8
110927,8
110928,8
110929,8
110936,8
110948,8
110952,8
110953,0
110957,0
110962,8
110968,8
110973,0
110975,0
110976,8
110979,0
110980,8
110981,8
110988,8
110990,8
110991,8
110999,8
111000,8
111005,8
111006,8
111007,8
111008,8
111012,0
111013,8
111014,0
111025,8
111028,8
111029,0
111031,8
111033,8
111039,0
111046,8
111050,8
111056,8
111058,0
111066,8
111068,0
111069,8
111072,8
111073,0
111082,8
111083,0
111087,8
111089,8
111093,0
111094,8
111109,0
111110,8
111112,0
111114,0
111117,0
111120,0
111122,8
111127,0
111128,8
111129,8
111131,0
111133,8
111141,0
111142,8
111150,0
111158,8
111160,8
111162,8
111163,8
111165,8
111169,8
111170,0
111179,8
111184,8
111185,8
111188,8
111189,0
111192,8
111199,8
111205,0
111208,0
111213,8
111216,0
111218,8
111245,0
111247,0
111249,8
111250,8
111271,0
111276,0
111277,8
111287,0
111293,0
111295,0
111296,8
111297,0
111305,0
111306,0
111307,0
111311,8
111324,0
111327,0
111329,8
111330,8
111332,0
111333,8
111336,8
111338,8
111345,8
111348,0
111364,8
111368,8
111369,8
111371,0
111374,8
111375,0
111377,0
111379,0
111384,8
111385,8
111386,8
111389,8
111391,8
111394,8
111398,8
111399,8
111401,8
111409,0
111412,8
111417,0
111418,0
111423,8
111424,8
111426,8
111432,8
111435,0
111437,0
111438,0
111440,0
111442,8
111448,0
111457,0
111459,8
111462,8
111469,8
111477,8
111481,0
111485,8
111498,0
111501,8
111509,8
111512,8
111515,0
111519,0
111520,0
111522,0
111526,0
111528,0
111541,8
111543,8
111544,8
111550,8
111551,8
111552,8
111554,8
111556,0
111558,0
111574,8
111583,8
111601,8
111602,8
111603,8
111609,8
111610,8
111617,0
111623,8
111629,8
111634,8
111645,8
111652,8
111655,0
111658,8
111661,8
111664,0
111666,8
111671,0
111673,0
111675,8
111677,8
111678,8
111683,0
111690,0
111691,8
111696,8
111700,8
111704,8
111706,0
111715,8
111719,0
111722,0
111726,8
111730,0
111733,8
111734,8
111755,0
111760,0
111765,8
111784,8
111786,0
111787,0
111790,0
111793,0
111795,8
111796,0
111798,8
111799,8
111801,8
111803,8
111807,0
111810,8
111814,8
111816,0
111820,8
111827,8
111832,0
111839,8
111848,0
111855,0
111860,0
111863,8
111870,8
111871,8
111878,8
111880,8
111885,8
111886,8
111889,8
111893,0
111899,0
111901,0
111907,8
111913,0
111916,0
111917,0
111919,8
111924,8
111927,8
111932,0
111933,0
111941,8
111944,0
111949,0
111951,0
111960,8
111966,0
111979,8
111983,8
111985,8
111992,8
111993,8
111994,8
112005,0
112012,0
112015,0
112028,0
112034,8
112036,0
112038,8
112041,8
112043,8
112044,8
112047,8
112048,8
112051,8
112054,8
112055,8
112060,0
112061,8
112063,0
112065,0
112066,8
112072,0
112074,0
112077,8
112078,8
112079,8
112080,8
112083,0
112084,0
112091,8
112100,0
112101,8
112102,0
112104,8
112107,8
112108,8
112116,8
112118,8
112127,8
112132,8
112135,8
112136,0
112139,8
112145,8
112154,8
112155,8
112164,8
112165,8
112174,8
112178,8
112180,8
112181,8
112182,8
112189,0
112200,8
112201,8
112202,8
112204,8
112205,8
112206,8
112207,8
112208,8
112223,8
112226,8
112227,0
112228,8
112232,0
112243,8
112244,8
112245,8
112253,8
112255,8
112256,8
112261,8
112264,8
112266,0
112267,0
112270,8
112271,8
112274,8
112282,8
112283,8
112284,8
112289,0
112290,0
112305,0
112307,8
112316,0
112319,8
112325,8
112326,8
112328,8
112331,8
112333,8
112335,8
112336,8
112337,0
112352,8
112358,0
112361,8
112366,0
112367,0
112373,8
112378,8
112380,8
112383,8
112385,0
112386,8
112388,8
112389,8
112392,8
112396,8
112401,8
112407,8
112410,0
112414,0
112415,8
112421,8
112426,0
112430,0
112439,8
112447,0
112450,0
112452,0
112455,8
112459,8
112460,8
112461,8
112462,8
112468,8
112470,8
112473,8
112476,0
112478,0
112485,8
112488,8
112489,0
112490,8
112499,0
112515,8
112517,8
112520,8
112527,0
112533,0
112537,8
112566,8
112573,8
112575,0
112576,0
112578,8
112583,8
112585,0
112586,8
112591,0
112595,8
112596,0
112597,0
112600,0
112603,0
112605,8
112606,0
112613,8
112618,8
112620,8
112622,0
112628,8
112629,8
112630,8
112632,8
112633,8
112637,8
112638,8
112644,0
112646,8
112649,0
112653,0
112655,8
112659,0
112662,0
112663,8
112665,8
112670,8
112671,8
112672,8
112674,8
112676,8
112678,8
112682,8
112687,8
112693,8
112698,8
112699,0
112700,8
112703,8
112708,8
112713,8
112724,8
112725,8
112726,8
112731,0
112745,0
112750,8
112751,0
112756,8
112768,0
112770,8
112774,8
112775,8
112776,0
112780,0
112785,8
112788,8
112799,8
112800,8
112805,8
112808,8
112818,8
112820,8
112834,8
112835,0
112837,0
112838,8
112847,8
112850,8
112851,8
112852,8
112853,8
112855,0
112872,0
112874,8
112876,0
112884,8
112885,0
112895,8
112899,8
112900,8
112902,8
112903,8
112915,8
112920,8
112923,0
112926,0
112931,0
112935,8
112939,8
112945,8
112948,0
112953,8
112955,8
112961,8
112964,0
112968,0
112969,8
112972,8
112976,0
112982,0
112985,0
112986,0
112989,8
112991,0
112992,8
112993,8
112994,8
112996,0
113002,8
113004,8
113005,8
113006,8
113009,8
113010,8
113013,0
113016,8
113019,0
113024,8
113026,8
113039,8
113041,8
113050,8
113052,8
113058,8
113061,8
113062,8
113063,8
113066,8
113067,0
113068,0
113078,8
113081,8
113086,0
113089,0
113092,8
113093,8
113100,8
113115,8
113126,8
113128,8
113132,0
113133,8
113135,8
113138,8
113139,8
113149,8
113150,8
113158,8
113160,8
113161,8
113167,8
113170,0
113171,0
113175,0
113176,0
113181,8
113188,0
113192,8
113195,8
113197,8
113198,8
113200,8
113202,8
113203,8
113208,8
113211,8
113217,0
113226,8
113227,0
113233,0
113237,8
113238,8
113245,0
113251,8
113253,0
113257,0
113258,8
113259,8
113260,0
113262,8
113266,0
113267,0
113268,8
113276,0
113279,0
113287,0
113288,0
113291,8
113299,0
113305,0
113306,0
113308,0
113311,8
113313,0
113331,8
113337,8
113338,8
113340,8
113342,8
113343,0
113344,8
113345,0
113358,8
113359,8
113360,0
113361,0
113362,8
113365,8
113374,8
113377,8
113379,8
113380,8
113389,8
113390,8
113395,8
113408,8
113413,0
113418,8
113423,8
113425,8
113431,0
